-2.2396645545959473;-0.9386288523674011;1.034151554107666
-2.493046522140503;-1.0117665529251099;1.2225545644760132
-2.382185220718384;-1.016784429550171;1.317689061164856
-2.128803253173828;-0.9436467289924622;1.1292861700057983
-2.861981153488159;-1.1182576417922974;1.496875524520874
-2.7511205673217773;-1.1232755184173584;1.5920093059539795
-2.2691445350646973;-1.0005593299865723;1.065238356590271
-2.486560583114624;-1.060300588607788;1.212436556816101
-2.8554952144622803;-1.1667916774749756;1.486757516860962
0.005026086233556271;-0.9919875264167786;2.9760968685150146
-0.23763014376163483;-1.065610647201538;3.173703908920288
-0.09185122698545456;-1.0722090005874634;3.2988028526306152
-0.07799755781888962;-1.110571265220642;3.4916999340057373
0.1508047729730606;-0.9985858798027039;3.1011955738067627
-0.052689120173454285;-1.1008806228637695;2.9672701358795166
-0.2246582955121994;-1.1626789569854736;3.153468132019043
-0.2116864025592804;-1.2597476243972778;3.1332318782806396
-0.2548593580722809;-1.2284632921218872;3.4496638774871826
-0.2678312361240387;-1.1313949823379517;3.469899892807007
-0.27316251397132874;-1.273011565208435;3.651621103286743
-0.28613436222076416;-1.175943374633789;3.6718571186065674
-0.09630738943815231;-1.1551220417022705;3.693664789199829
-0.08333554863929749;-1.2521902322769165;3.673428773880005
-2.375699281692505;-1.0653183460235596;1.3075711727142334
-2.369213342666626;-1.1138523817062378;1.2974531650543213
-2.1158316135406494;-1.0407147407531738;1.1090502738952637
-2.158283233642578;-1.0055770874023438;1.1603728532791138
-2.7446348667144775;-1.171809434890747;1.581891417503357
-0.01741580106317997;-1.172059178352356;3.3313112258911133
0.22523269057273865;-1.098435640335083;3.133697509765625
-0.06502572447061539;-1.207639455795288;3.471463918685913
-0.05205383896827698;-1.3047080039978027;3.451227903366089
-0.06590750813484192;-1.266345739364624;3.258330821990967
-0.25214630365371704;-0.9700833559036255;3.5541157722473145
-0.14628760516643524;-0.9584710597991943;3.566272258758545
-0.2623538374900818;-0.9949257969856262;3.6667370796203613
-0.15650276839733124;-0.9833132028579712;3.678886890411377
-2.7381489276885986;-1.2203433513641357;1.5717734098434448
-2.2266926765441895;-1.0356969833374023;1.0139156579971313
-2.480074644088745;-1.1088346242904663;1.2023186683654785
-2.8490092754364014;-1.2153257131576538;1.4766395092010498
0.030969830229878426;-1.1861244440078735;2.935624837875366
0.17674848437309265;-1.1927225589752197;3.0607235431671143
-0.24188748002052307;-1.3255319595336914;3.4294278621673584
-0.2601906359195709;-1.3700802326202393;3.631385087966919
-0.07036367058753967;-1.3492586612701416;3.6531927585601807
-0.07582716643810272;-1.485726237297058;3.4563546180725098
-0.18168585002422333;-1.4973385334014893;3.4441981315612793
-0.19189338386058807;-1.5221809148788452;3.556819438934326
-0.08604232966899872;-1.510568380355835;3.568969249725342
-0.37676674127578735;-0.6514796614646912;-0.7491249442100525
-0.31453371047973633;-0.6085115075111389;-0.915342390537262
-0.30619698762893677;-0.6708952784538269;-0.9283475875854492
-0.3684300184249878;-0.7138634324073792;-0.7621301412582397
-0.3770899176597595;-0.6887893676757812;-0.570364236831665
-0.1978989988565445;-0.5650680661201477;-1.0489665269851685
-0.18956226110458374;-0.6274518370628357;-1.0619717836380005
-0.040926944464445114;-0.5263879299163818;-1.133884310722351
-0.03259020298719406;-0.5887717008590698;-1.146889567375183
0.1374479979276657;-0.4971371293067932;-1.1598515510559082
0.14578473567962646;-0.5595209002494812;-1.1728568077087402
